ID,Name,Pos,Age,Height,Bats,Throws,Cntct,Gap,Pow,Eye,Ks,BABIP,Cntct_R,Gap_R,Pow_R,Eye_R,Ks_R,BABIP_R,Cntct_L,Gap_L,Pow_L,Eye_L,Ks_L,BABIP_L,PotCntct,PotGap,PotPow,PotEye,PotKs,PotBABIP,IFR,IFE,IFA,TDP,OFR,OFE,OFA,CBlk,CArm,CFrm,P,C,1B,2B,3B,SS,LF,CF,RF,PotP,PotC,Pot1B,Pot2B,Pot3B,PotSS,PotLF,PotCF,PotRF,Speed,StlRt,Steal,Run,SacBunt,BuntHit,Stf,Mov,HRA,PBABIP,Ctrl_R,Stf_R,Mov_R,HRA_R,PBABIP_R,Ctrl_L,Stf_L,Mov_L,HRA_L,PBABIP_L,Ctrl_L,PotStf,PotMov,PotHRA,PotPBABIP,PotCtrl,Vel,GB,Stm,Hold,Fst,Snk,Cutt,Crv,Sld,Chg,Splt,Frk,CirChg,Scr,Kncrv,Knbl,PotFst,PotSnk,PotCutt,PotCrv,PotSld,PotChg,PotSplt,PotFrk,PotCirChg,PotScr,PotKncrv,PotKnbl,Int,WrkEthic,Greed,Loy,Lead,Signability,Demand,Acc,Ovr,Pot
60975,"Josh Martin",SP,18,187,R,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,25,20,35,20,30,35,35,50,25,50,45,50,25,25,25,55,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,25,20,20,35,45,25,30,30,25,45,25,30,30,25,45,25,30,30,20,40,25,55,55,55,50,50,90-92,51,50,25,30,30,0,0,30,20,0,0,0,0,0,0,45,65,0,0,60,70,0,0,0,0,0,0,N,N,N,N,N,EH,650000,VH,25,55
61918,"J.J. Marzette",RF,17,192,L,L,25,30,25,20,25,25,25,30,25,25,25,25,20,30,25,20,20,25,50,80,55,45,55,50,40,40,55,20,50,35,55,25,25,25,0,0,0,0,0,0,20,0,30,0,0,0,0,0,0,50,0,45,55,40,35,40,35,25,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,25,20,25,84-86,44,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,H,N,N,I,-1,VH,25,50
61787,"Chris Mashburn",RF,22,193,R,L,35,50,45,45,30,40,35,50,45,45,30,40,35,50,45,45,30,40,45,80,80,60,30,55,35,35,45,20,45,45,50,20,20,20,0,0,35,0,0,0,40,0,35,0,0,50,0,0,0,45,0,40,45,50,55,55,35,25,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,88-90,44,20,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,H,L,H,L,H,370000,VH,35,55
61841,"Nate Mathison",CL,21,184,R,R,20,20,20,25,20,25,20,20,20,25,20,25,20,20,20,25,20,25,30,25,30,30,30,30,30,20,55,30,60,55,55,20,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,25,25,20,20,40,20,30,50,50,50,35,30,50,50,50,35,30,45,45,50,35,40,70,75,55,50,88-90,70,35,30,35,25,0,0,20,0,0,0,0,0,0,0,40,25,0,0,35,0,0,0,0,0,0,0,N,H,N,N,N,VE,0,VH,30,45
61935,"Ben Mayshack",CF,18,184,L,L,25,35,25,30,30,25,25,35,25,30,30,25,25,35,25,30,30,25,50,80,55,50,55,50,35,35,35,20,55,50,45,25,20,20,0,0,0,0,0,0,25,30,25,0,0,0,0,0,0,60,40,50,60,60,55,55,55,55,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,30,20,25,89-91,41,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,H,H,N,N,EH,2200000,VH,25,55
61867,"Amari Mayweather",C,21,193,R,R,40,30,30,40,40,40,40,30,30,40,35,40,40,35,30,40,40,40,45,45,40,50,45,50,30,25,60,20,40,30,40,60,60,35,0,40,30,0,0,0,0,0,0,0,50,40,0,0,0,0,0,0,30,30,40,40,50,25,20,20,20,25,20,20,20,20,25,20,20,20,20,25,20,20,25,25,25,25,80-83,44,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L,L,N,N,N,N,0,VH,30,40
61953,"Mike McClellan",C,17,188,R,R,20,20,20,25,25,20,20,20,20,25,25,20,20,20,20,25,25,20,40,35,30,50,50,25,25,35,30,25,35,30,50,45,35,45,0,25,25,0,0,0,0,0,0,0,30,35,0,0,0,0,0,0,25,25,35,30,50,20,20,20,20,30,20,20,20,20,30,20,20,20,20,30,20,20,30,30,30,25,88-90,56,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H,H,H,N,N,EH,0,VH,20,35
61062,"Kevin McClure",RP,18,189,R,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,30,20,35,25,40,30,40,40,20,30,40,50,20,20,20,60,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,20,20,20,20,65,25,20,25,20,40,20,20,25,20,45,20,20,25,20,40,20,45,45,45,40,30,88-90,47,40,70,25,0,0,0,0,0,20,0,0,0,0,0,50,0,0,0,0,0,45,0,0,0,0,0,H,N,N,N,N,EH,0,VH,20,35
63889,"Lane McGaughey",RP,22,185,R,R,20,20,20,25,20,20,20,20,20,25,20,20,20,20,20,25,20,20,20,20,25,30,20,25,30,35,55,30,40,50,45,20,20,20,55,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,20,25,20,30,70,25,40,40,35,50,35,40,40,40,50,35,35,35,35,45,35,55,45,45,50,45,93-95,52,35,50,50,0,0,0,30,0,0,0,0,0,0,0,65,0,0,0,75,0,0,0,0,0,0,0,L,N,N,N,N,E,0,H,30,40
60908,"Jake McGill",CF,19,178,R,R,20,25,20,25,20,25,20,25,20,25,20,25,20,25,20,25,20,25,40,45,50,50,35,45,30,30,40,25,50,35,65,20,20,20,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0,55,30,50,45,35,40,25,75,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,30,20,25,88-90,38,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,H,L,L,I,-1,VH,20,35
62798,"Amari McHerron",SP,18,188,R,R,20,20,20,25,20,25,20,20,20,25,20,25,20,20,20,25,20,25,25,25,20,25,20,35,25,35,35,20,35,35,35,25,20,20,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,25,20,20,20,65,30,40,40,35,50,20,40,40,40,50,20,35,35,35,45,20,75,60,65,50,30,92-94,49,75,45,45,0,0,0,45,25,0,0,0,0,0,0,75,0,0,0,80,80,0,0,0,0,0,0,H,N,N,N,N,EH,430000,H,25,55
62852,"Nate McLain",RP,21,184,R,R,30,20,20,20,20,40,30,20,20,20,20,40,30,20,20,20,20,40,40,25,30,25,25,50,30,30,55,30,30,35,40,20,25,20,55,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,20,25,20,25,40,25,40,35,30,45,30,40,35,30,45,30,40,35,30,45,35,50,45,45,45,45,92-94,44,40,30,45,0,0,45,0,20,0,0,0,0,0,0,55,0,0,60,0,40,0,0,0,0,0,0,N,N,N,N,N,EH,0,VH,30,35
62805,"Dan McManus",SP,21,192,R,R,25,20,20,25,20,25,20,20,20,25,20,25,25,20,20,25,20,25,30,20,25,35,20,35,25,20,45,30,55,55,50,20,20,20,35,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,25,25,25,45,40,25,30,45,45,50,40,30,45,45,50,40,30,45,45,50,40,40,60,65,50,55,88-90,52,75,25,35,0,40,0,0,35,0,0,0,0,0,0,40,0,45,0,0,50,0,0,0,0,0,0,L,N,H,N,N,EH,0,VH,35,50
60866,"Jeff Meier",LF,18,187,L,L,25,30,30,25,25,20,25,30,30,25,25,25,20,25,25,25,20,20,50,65,70,50,50,50,35,35,30,20,45,45,45,20,20,20,0,0,0,0,0,0,30,0,20,0,0,0,0,0,0,45,0,35,30,25,30,20,35,25,20,20,20,30,20,20,20,20,30,20,20,20,20,30,20,20,30,30,30,25,84-86,41,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,H,N,H,N,I,-1,VH,25,55
60978,"Andres Mena",RP,18,188,R,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,20,25,30,20,35,30,30,45,20,45,45,55,20,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,25,20,20,20,80,25,20,20,20,40,20,25,20,20,45,20,20,20,20,40,20,45,45,45,45,25,90-92,40,25,40,35,0,0,25,25,20,0,0,0,0,0,0,55,0,0,45,40,45,0,0,0,0,0,0,N,N,N,N,N,EH,0,VH,20,30
61738,"Steve Merkerson",CL,17,187,R,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,30,25,35,30,25,30,35,55,25,35,35,45,20,20,20,55,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,25,20,20,25,65,25,30,30,25,45,25,30,30,25,45,25,35,30,25,45,25,65,50,50,45,50,92-94,52,35,50,0,0,35,30,0,0,0,0,0,0,0,0,0,0,80,80,0,0,0,0,0,0,0,0,N,L,N,N,N,EH,0,VH,25,50
61919,"Colton Merz",3B,21,190,S,R,30,35,40,55,20,40,30,35,40,55,20,40,30,35,40,55,20,40,45,50,60,80,25,60,45,45,65,40,55,45,55,20,20,20,0,0,0,0,40,25,0,0,0,0,0,0,0,45,35,0,0,0,35,30,40,45,35,20,20,20,25,20,20,20,20,25,20,20,20,20,25,20,20,20,30,30,20,25,88-90,53,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,H,L,L,N,1300000,VH,30,60
63897,"Tyshawn Mesidor",SP,22,177,R,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,20,20,25,20,30,30,25,25,30,35,55,25,55,50,55,30,25,25,55,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,25,20,20,20,45,20,45,40,40,50,25,45,40,40,50,25,45,40,40,50,25,55,50,45,50,30,97-99,54,50,40,60,45,0,45,0,30,0,0,0,0,0,0,80,55,0,65,0,55,0,0,0,0,0,0,N,N,H,L,L,E,75000,H,35,40
60964,"Otniel Messenger",2B,18,193,R,R,25,35,25,30,25,25,25,35,25,30,25,25,25,35,25,30,25,25,55,80,60,80,50,60,45,35,35,40,35,35,30,25,25,25,0,0,0,25,0,0,0,0,0,0,0,0,35,0,0,0,0,0,65,50,50,60,50,20,20,20,20,30,20,20,20,20,30,20,20,20,20,30,20,20,25,25,30,25,89-91,47,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,H,N,N,N,H,750000,VH,25,70
61634,"Chris Meyers",RP,23,186,R,R,20,20,20,30,20,20,20,20,20,30,20,20,20,20,20,30,20,20,25,25,25,40,30,20,30,40,45,25,35,50,40,20,20,20,55,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,25,25,20,20,70,20,45,35,35,40,30,45,40,35,45,30,40,35,30,40,25,50,40,40,40,30,92-94,50,40,45,45,0,0,0,45,0,0,0,0,0,0,0,55,0,0,0,65,0,0,0,0,0,0,0,N,N,L,N,L,VE,0,VH,30,35
61047,"Alejandro Meza",SP,18,188,S,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,35,30,25,50,30,40,30,30,45,25,45,40,45,25,25,20,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,20,20,20,20,60,20,25,30,25,45,25,25,30,25,45,25,25,25,20,40,25,45,45,45,50,60,88-90,54,65,70,30,0,0,0,0,20,20,0,0,0,0,0,50,0,0,0,0,60,40,0,0,0,0,0,N,N,L,N,N,H,0,VH,20,45
60922,"Bob Mifflin",SP,17,191,L,R,20,20,20,25,20,20,20,20,20,25,20,20,20,20,20,25,20,20,25,25,30,50,25,25,35,35,45,25,55,55,50,25,25,25,55,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,35,25,20,20,50,25,25,25,20,45,20,25,25,20,45,20,25,25,20,45,20,50,45,45,45,40,90-92,53,40,50,35,0,0,0,0,20,25,0,0,0,0,0,55,0,0,0,0,50,60,0,0,0,0,0,N,N,N,N,N,EH,0,VH,20,35
62881,"Gabe Mihalic",SP,21,186,S,R,20,20,20,30,20,20,20,20,20,30,20,20,20,20,20,25,20,20,25,25,20,35,25,20,30,25,55,25,45,50,55,20,20,20,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,25,20,20,35,55,25,35,35,30,50,40,35,35,35,50,40,35,35,30,45,40,45,45,45,50,55,88-90,48,65,35,40,40,0,30,0,0,0,0,0,0,0,0,50,45,0,55,0,0,0,0,0,0,0,0,N,N,L,N,N,E,0,H,30,40
60940,"Chris Mikell",SP,18,184,S,L,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,25,30,30,25,30,30,25,30,20,50,45,35,25,25,25,35,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,25,25,20,20,65,25,25,25,20,40,20,25,25,20,40,20,30,25,20,45,20,45,45,45,40,40,88-90,45,55,55,30,25,0,0,0,20,0,0,0,0,0,0,50,45,0,0,0,45,0,0,0,0,0,0,L,N,N,N,H,N,0,VH,20,35
62885,"Sean Milender",CL,22,181,R,R,20,20,20,25,20,20,20,20,20,25,20,20,20,20,20,30,20,20,20,20,20,35,20,20,30,40,35,25,50,45,45,30,25,30,55,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,20,20,20,20,55,20,45,45,40,55,30,45,45,40,50,30,50,45,45,55,30,65,55,55,55,40,97-99,54,35,30,0,0,55,0,0,0,0,0,0,50,0,0,0,0,80,0,0,0,0,0,0,75,0,0,N,N,L,N,N,E,0,VH,35,50
63926,"Caleb Miller",CF,22,184,R,R,40,55,35,40,40,40,40,55,35,40,40,40,40,55,35,40,40,45,50,80,45,50,50,55,35,35,60,35,65,50,55,20,20,25,0,0,35,0,0,0,50,55,55,0,0,45,0,0,0,75,55,65,70,65,80,75,30,20,20,25,30,20,20,20,25,30,20,20,20,25,30,20,20,20,35,40,20,25,88-90,51,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L,N,N,N,N,E,200000,A,35,50
57763,"Jeremy Miller",RF,20,202,L,L,30,25,20,20,30,30,30,25,20,20,30,30,30,25,20,20,30,30,50,45,35,40,50,50,30,25,45,20,50,35,40,20,20,20,0,0,0,0,0,0,20,0,25,0,0,0,0,0,0,45,0,40,45,30,20,20,30,20,20,20,20,35,20,20,20,20,35,20,20,20,20,35,20,20,35,35,35,25,85-87,53,20,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H,N,N,L,N,H,0,VH,25,35
60879,"Jerry Miller",SP,18,185,R,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,30,25,30,25,30,30,20,45,20,45,40,40,20,20,20,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,20,20,25,20,55,25,25,25,20,45,20,25,25,20,40,20,25,25,20,45,20,45,45,45,45,30,89-91,49,70,40,30,0,0,25,0,20,25,0,0,0,0,0,50,0,0,45,0,50,55,0,0,0,0,0,N,H,N,N,N,EH,0,VH,20,35
61863,"Josh Miller",RP,21,179,R,R,20,20,20,30,20,20,20,20,20,25,20,20,20,20,20,30,20,20,25,20,30,30,20,25,30,35,50,25,50,45,50,25,30,30,55,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,20,20,20,20,55,25,35,35,35,40,20,35,40,35,45,20,30,30,30,35,20,40,40,40,40,30,89-91,50,40,40,35,0,0,0,30,0,0,0,0,0,0,0,45,0,0,0,40,0,0,0,0,0,0,0,N,N,N,H,N,H,0,VH,25,30
61086,"Steve Mills",RF,18,194,L,L,25,25,20,20,30,30,30,30,20,20,30,30,25,25,20,20,25,25,60,55,25,45,65,55,25,20,30,20,45,35,45,25,25,25,0,0,0,0,0,0,20,0,25,0,0,0,0,0,0,45,0,35,35,40,55,40,50,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,30,20,25,89-91,55,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,L,EH,430000,VH,25,40
62897,"Randy Millwood",RP,17,187,L,L,20,20,20,25,20,20,20,20,20,25,20,20,20,20,20,25,20,20,30,30,35,45,20,40,35,30,50,20,40,40,45,20,20,20,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,25,25,20,20,60,25,30,30,30,45,20,30,30,25,45,20,30,35,30,50,20,55,45,50,45,35,94-96,52,35,70,45,0,0,0,35,0,0,0,0,0,0,0,80,0,0,0,75,0,0,0,0,0,0,0,N,N,N,N,N,EH,0,VH,25,40
63890,"Chris Milman",CF,19,184,R,R,35,30,20,45,35,40,35,30,20,40,35,40,40,30,20,45,35,40,55,45,40,65,50,55,30,25,45,35,50,60,70,20,20,20,0,0,30,0,0,0,40,30,45,0,0,35,0,0,0,55,30,55,35,45,40,40,45,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,30,20,25,89-91,57,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,H,N,N,N,0,A,30,45
60870,"Jon Minick",1B,18,193,L,L,25,25,25,25,20,25,25,25,25,25,20,25,25,25,25,25,20,25,45,40,50,50,45,50,35,35,35,35,45,30,30,20,20,20,0,0,30,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,35,35,30,40,40,25,20,20,20,25,20,20,20,20,20,20,20,20,20,25,20,20,25,25,25,25,86-88,43,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,L,N,EH,0,VH,25,40
62910,"Doug Misuraca",2B,22,180,R,R,40,40,30,40,40,40,40,40,30,40,40,40,40,40,30,45,40,40,50,50,40,50,50,50,45,35,55,40,40,30,45,20,20,20,0,0,0,35,30,0,0,0,0,0,0,0,35,35,0,0,0,0,55,65,70,65,60,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,91-93,45,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,H,H,L,E,0,VH,30,40
62900,"Yoshii Miwa",SP,18,194,R,L,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,30,30,25,30,30,35,30,45,20,55,40,50,20,20,20,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,25,25,20,20,65,25,30,25,20,45,20,30,25,20,45,20,30,30,20,50,20,40,40,40,45,35,88-90,52,65,50,35,0,0,0,30,20,0,0,0,0,0,0,45,0,0,0,45,45,0,0,0,0,0,0,N,N,N,N,H,EH,0,VH,20,30
60895,"Jon Mohney",SP,18,188,R,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,25,25,35,20,40,30,25,60,25,50,40,55,20,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,20,20,20,20,55,25,30,25,20,45,20,30,25,20,45,20,30,25,20,45,20,55,45,45,45,35,90-92,49,55,75,35,0,0,30,25,25,0,0,0,0,0,0,65,0,0,70,60,50,0,0,0,0,0,0,N,N,H,L,L,EH,0,VH,20,40
60950,"Sergio Montes",SS,18,188,R,R,20,30,30,30,20,25,20,30,30,30,20,25,20,30,30,30,20,25,45,55,70,80,30,50,60,55,60,50,50,50,55,25,25,30,0,0,0,0,0,30,0,0,0,0,0,0,0,0,50,0,0,0,40,30,35,30,35,25,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,25,20,25,85-87,38,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,H,1700000,VH,20,50
61945,"Jesus Moody",SS,22,184,R,R,45,45,35,40,45,45,45,45,35,40,45,45,45,45,35,40,45,45,65,50,35,50,60,60,45,65,65,65,30,45,50,20,20,20,0,0,0,45,0,45,0,0,0,0,0,0,55,0,50,0,0,0,55,50,50,30,55,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,20,25,80-83,50,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,H,H,H,H,0,VH,35,50
61794,"Diosmeli Moon",SP,21,193,R,R,20,20,20,25,20,20,20,20,20,25,20,20,20,20,20,25,20,20,25,25,30,40,25,30,30,30,40,25,50,45,45,25,20,25,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,25,35,40,40,70,25,30,30,25,40,30,35,30,25,40,30,30,30,25,40,30,40,40,40,40,35,90-92,47,45,30,0,0,30,30,35,25,30,0,0,0,0,0,0,0,40,40,45,40,40,0,0,0,0,0,N,N,N,H,H,H,0,VH,25,30
58849,"Robby Moore",SP,21,187,R,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,30,30,30,25,25,35,25,50,25,45,25,35,20,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,25,20,20,35,40,25,20,25,20,40,25,20,25,20,40,25,20,25,20,40,25,35,35,30,40,40,91-93,49,40,35,35,0,0,0,0,20,20,0,0,0,0,0,45,0,0,0,0,40,25,0,0,0,0,0,L,L,N,N,N,N,0,VH,20,30
60885,"Sergio Morales",1B,18,196,R,R,25,25,25,20,25,25,25,25,25,20,25,25,25,25,25,20,25,25,55,55,50,50,50,55,40,35,40,35,20,30,20,20,20,20,0,0,35,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,25,30,45,40,45,25,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,30,20,25,83-85,45,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L,N,H,N,L,EH,0,VH,25,50
62868,"Vincent Moreno",1B,19,204,R,R,40,40,35,40,35,40,40,40,35,40,35,40,40,40,35,40,35,40,65,65,75,65,55,70,35,35,40,40,55,55,45,20,20,20,0,0,40,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,25,40,45,45,30,25,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,30,20,25,86-88,44,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,EH,4400000,VH,30,80
62876,"Ansel Morgan",RF,21,194,L,L,30,35,40,45,30,30,30,35,40,45,35,35,30,35,35,40,30,30,40,45,55,50,40,40,30,30,45,20,45,55,50,20,20,20,0,0,0,0,0,0,45,0,40,0,0,0,0,0,0,50,0,45,30,30,30,20,35,25,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,30,20,25,84-86,59,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,H,0,VH,30,40
61942,"Ben Morris",SP,21,184,L,L,20,20,25,25,20,20,20,20,25,25,20,20,20,20,25,25,20,20,20,30,30,35,20,20,30,30,45,20,45,45,45,25,30,25,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,30,30,30,30,35,25,25,40,40,45,40,25,40,40,45,40,30,45,40,50,40,35,50,50,45,50,86-88,52,50,75,25,30,20,30,0,35,0,0,0,0,0,0,35,40,40,40,0,45,0,0,0,0,0,0,N,H,N,N,N,H,0,VH,30,40
57614,"Chris Mortenson",RP,21,194,L,R,20,20,20,20,25,20,20,20,20,20,25,20,20,20,20,20,20,20,40,30,30,30,40,40,35,25,30,20,35,25,25,20,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,25,20,20,35,55,20,35,30,25,45,25,35,30,25,45,25,35,30,25,45,25,50,50,50,45,45,93-95,51,35,65,40,0,0,0,0,20,25,0,0,0,0,0,70,0,0,0,0,55,50,0,0,0,0,0,N,N,H,N,N,VE,0,VH,30,40
61819,"Bob Motley",RP,21,184,S,L,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,25,25,35,20,25,30,25,55,20,45,45,45,20,20,20,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,25,25,20,20,70,25,35,35,30,45,30,35,35,30,45,30,35,30,30,45,30,45,40,40,45,40,90-92,47,30,75,35,0,20,30,0,0,0,0,0,0,0,0,50,0,45,45,0,0,0,0,0,0,0,0,N,N,H,N,H,VE,0,VH,30,35
61751,"Nelson Mottu",2B,22,184,S,R,40,50,40,50,45,45,45,50,40,50,45,45,40,50,40,50,40,40,50,75,50,70,50,50,55,50,35,60,50,50,30,20,20,20,0,0,0,45,25,30,0,0,25,0,0,0,50,30,35,0,0,30,35,30,30,20,40,20,20,20,20,30,20,20,20,20,30,20,20,20,20,30,20,20,30,30,30,25,88-90,59,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,H,340000,VH,35,50
60858,"Steve Muller",RP,18,193,R,R,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,25,30,30,30,25,25,25,45,25,45,45,45,20,20,20,35,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,20,25,20,30,50,20,25,25,20,45,25,25,30,20,45,25,20,20,20,40,25,55,45,45,45,45,91-93,50,30,45,35,0,0,0,30,0,0,0,0,0,0,0,75,0,0,0,60,0,0,0,0,0,0,0,N,N,N,N,H,EH,0,VH,25,40
63907,"Radymir Mulvaney",RP,21,182,L,L,20,20,30,25,20,25,20,20,30,25,20,25,20,20,25,25,20,25,25,20,30,35,30,25,35,30,50,20,50,50,45,20,20,20,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,30,25,25,30,70,25,40,50,50,50,35,40,50,50,50,35,40,50,50,50,35,70,70,80,55,45,93-95,60,35,55,50,0,0,25,0,0,0,0,0,0,0,0,80,0,0,80,0,0,0,0,0,0,0,0,N,H,N,H,N,E,0,A,35,65
61024,"Tim Murray",SP,18,187,R,R,20,20,20,25,20,20,20,20,20,25,20,20,20,20,20,25,20,20,30,30,30,45,25,30,35,25,35,25,40,45,40,20,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,20,20,20,20,75,25,20,30,25,45,25,25,30,25,45,25,20,30,20,45,25,55,45,50,45,45,93-95,51,50,30,40,30,0,25,35,20,0,30,0,0,0,0,65,55,0,55,70,55,0,65,0,0,0,0,N,H,N,H,N,N,310000,VH,20,45
61854,"Phil Myers",CF,21,185,L,L,40,45,40,40,40,40,40,45,40,40,40,40,40,45,40,40,40,35,50,75,55,50,55,50,40,40,40,20,55,50,65,25,25,20,0,0,0,0,0,0,50,35,35,0,0,0,0,0,0,60,40,60,55,50,55,50,60,25,20,25,30,20,20,20,25,30,20,20,20,25,30,20,20,20,30,30,20,25,85-87,56,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,H,480000,VH,35,50
